Datetime,Household202,Household210,Quantile
15-09-2015 20:30,0.099123047,0.029526339,0.75
15-09-2015 20:45,0.103165647,0.032340007,0.75
15-09-2015 21:00,0.103605775,0.035831475,0.75
15-09-2015 21:15,0.101335951,0.039308438,0.75
15-09-2015 21:30,0.098140319,0.042782869,0.75
15-09-2015 21:45,0.095239471,0.046710321,0.75
15-09-2015 22:00,0.092931718,0.050886154,0.75
15-09-2015 22:15,0.090004069,0.054333107,0.75
15-09-2015 22:30,0.084323951,0.056550523,0.75
15-09-2015 22:45,0.07635823,0.058482025,0.75
15-09-2015 23:00,0.071768991,0.062728097,0.75
15-09-2015 23:15,0.077926144,0.073058635,0.75
15-09-2015 23:30,0.094114835,0.091989094,0.75
15-09-2015 23:45,0.108635162,0.117676815,0.75
16-09-2015 00:00,0.111410089,0.144845508,0.75
16-09-2015 00:15,4.578932033,2.069788315,0.75
16-09-2015 00:30,5.249834528,2.02662769,0.75
16-09-2015 00:45,5.641586104,1.827061184,0.75
16-09-2015 01:00,5.587776703,1.467847223,0.75
16-09-2015 01:15,5.27129642,1.055425483,0.75
16-09-2015 01:30,5.006749958,0.719814036,0.75
16-09-2015 01:45,4.883592214,0.521774904,0.75
16-09-2015 02:00,4.787468796,0.438431794,0.75
16-09-2015 02:15,4.555759595,0.403099943,0.75
16-09-2015 02:30,4.071236125,0.380575603,0.75
16-09-2015 02:45,3.353200286,0.377909433,0.75
16-09-2015 03:00,2.58278856,0.385774496,0.75
16-09-2015 03:15,1.967082654,0.376610481,0.75
16-09-2015 03:30,1.539383137,0.33767648,0.75
16-09-2015 03:45,1.170753617,0.267829625,0.75
16-09-2015 04:00,0.787564635,0.181588664,0.75
16-09-2015 04:15,0.44995314,0.113312796,0.75
16-09-2015 04:30,0.226328407,0.083038585,0.75
16-09-2015 04:45,0.113802797,0.076321683,0.75
16-09-2015 05:00,0.072234343,0.070183735,0.75
16-09-2015 05:15,0.070833521,0.05952763,0.75
16-09-2015 05:30,0.096910588,0.053427757,0.75
16-09-2015 05:45,0.136692584,0.059713071,0.75
16-09-2015 06:00,0.164126404,0.075586746,0.75
16-09-2015 06:15,0.161425445,0.086859097,0.75
16-09-2015 06:30,0.137381552,0.080830659,0.75
16-09-2015 06:45,0.110932403,0.061281223,0.75
16-09-2015 07:00,0.091310903,0.04244076,0.75
16-09-2015 07:15,0.080146351,0.032126681,0.75
16-09-2015 07:30,0.077888208,0.028586336,0.75
16-09-2015 07:45,0.083845821,0.027951141,0.75
16-09-2015 08:00,0.095791758,0.028615639,0.75
16-09-2015 08:15,0.111366179,0.030705585,0.75
16-09-2015 08:30,0.127139273,0.034204363,0.75
16-09-2015 08:45,0.137261281,0.037974661,0.75
16-09-2015 09:00,0.138362914,0.040818781,0.75
16-09-2015 09:15,0.134118489,0.042957944,0.75
16-09-2015 09:30,0.131003266,0.045436518,0.75
16-09-2015 09:45,0.131596967,0.048594847,0.75
16-09-2015 10:00,0.131848877,0.05178187,0.75
16-09-2015 10:15,0.124079406,0.054233379,0.75
16-09-2015 10:30,0.105842439,0.055834078,0.75
16-09-2015 10:45,0.083955313,0.057159571,0.75
16-09-2015 11:00,0.066339024,0.059769136,0.75
16-09-2015 11:15,0.054845866,0.066970458,0.75
16-09-2015 11:30,0.047709824,0.082337041,0.75
16-09-2015 11:45,0.043064257,0.105513787,0.75
16-09-2015 12:00,0.039594962,0.131586346,0.75
16-09-2015 12:15,4.712397523,2.006721787,0.75
16-09-2015 12:30,5.46317406,1.94540169,0.75
16-09-2015 12:45,5.94693776,1.742468449,0.75
16-09-2015 13:00,5.965035892,1.403324315,0.75
16-09-2015 13:15,5.653264893,1.026446644,0.75
16-09-2015 13:30,5.285165915,0.722183224,0.75
16-09-2015 13:45,4.971125192,0.54033923,0.75
16-09-2015 14:00,4.688760595,0.463864375,0.75
16-09-2015 14:15,4.360651903,0.431565725,0.75
16-09-2015 14:30,3.879606102,0.393718732,0.75
16-09-2015 14:45,3.217395318,0.342935031,0.75
16-09-2015 15:00,2.490131901,0.285262647,0.75
16-09-2015 15:15,1.847660375,0.221504513,0.75
16-09-2015 15:30,1.332848321,0.156947521,0.75
16-09-2015 15:45,0.903158109,0.101505435,0.75
16-09-2015 16:00,0.549888455,0.062666507,0.75
16-09-2015 16:15,0.309451707,0.041472573,0.75
16-09-2015 16:30,0.184443055,0.032768459,0.75
16-09-2015 16:45,0.129981872,0.030419682,0.75
16-09-2015 17:00,0.102488786,0.031549279,0.75
16-09-2015 17:15,0.083544031,0.037154155,0.75
16-09-2015 17:30,0.069751934,0.050112892,0.75
16-09-2015 17:45,0.061869727,0.070066141,0.75
16-09-2015 18:00,0.060891648,0.088758163,0.75
16-09-2015 18:15,0.065210439,0.09389561,0.75
16-09-2015 18:30,0.07098047,0.081194917,0.75
16-09-2015 18:45,0.075180037,0.059818232,0.75
16-09-2015 19:00,0.078058575,0.042597484,0.75
16-09-2015 19:15,0.083234329,0.034832231,0.75
16-09-2015 19:30,0.092112727,0.034514061,0.75
16-09-2015 19:45,0.099973606,0.038128348,0.75
16-09-2015 20:00,0.102670055,0.043539642,0.75
16-09-2015 20:15,0.10143059,0.0490329,0.75
16-09-2015 20:30,0.09806274,0.051915888,0.75
16-09-2015 20:45,0.092948224,0.050593115,0.75
16-09-2015 21:00,0.087575765,0.047096013,0.75
16-09-2015 21:15,0.085323679,0.044888271,0.75
16-09-2015 21:30,0.089848273,0.04550457,0.75
16-09-2015 21:45,0.100779679,0.04836519,0.75
16-09-2015 22:00,0.11268164,0.051981056,0.75
16-09-2015 22:15,0.12040597,0.054986746,0.75
16-09-2015 22:30,0.122364855,0.056942846,0.75
16-09-2015 22:45,0.118661695,0.05824207,0.75
16-09-2015 23:00,0.109998654,0.059519309,0.75
16-09-2015 23:15,0.098838485,0.061352566,0.75
16-09-2015 23:30,0.08871061,0.063726735,0.75
16-09-2015 23:45,0.081512891,0.065646526,0.75
17-09-2015 00:00,0.076980581,0.066148229,0.75
17-09-2015 00:15,4.745801676,3.044069139,0.75
17-09-2015 00:30,5.433381134,3.156010025,0.75
17-09-2015 00:45,5.84816706,3.057954295,0.75
17-09-2015 01:00,5.809278081,2.67529239,0.75
17-09-2015 01:15,5.486271397,2.119886436,0.75
17-09-2015 01:30,5.174930526,1.575903407,0.75
17-09-2015 01:45,4.937908002,1.140233914,0.75
17-09-2015 02:00,4.661592264,0.834177879,0.75
17-09-2015 02:15,4.262236517,0.645940226,0.75
17-09-2015 02:30,3.740421668,0.542348784,0.75
17-09-2015 02:45,3.144116647,0.488443177,0.75
17-09-2015 03:00,2.533975678,0.455528423,0.75
17-09-2015 03:15,1.979440114,0.419810141,0.75
17-09-2015 03:30,1.520502846,0.363887403,0.75
17-09-2015 03:45,1.126230647,0.283766062,0.75
17-09-2015 04:00,0.762343429,0.198424808,0.75
17-09-2015 04:15,0.458482241,0.138757737,0.75
17-09-2015 04:30,0.259020151,0.116893789,0.75
17-09-2015 04:45,0.16218268,0.114625987,0.75
17-09-2015 05:00,0.130473167,0.107351437,0.75
17-09-2015 05:15,0.125830092,0.092703448,0.75
17-09-2015 05:30,0.12836808,0.089148192,0.75
17-09-2015 05:45,0.135616833,0.111301812,0.75
17-09-2015 06:00,0.147442027,0.150672388,0.75
17-09-2015 06:15,0.156411955,0.178223093,0.75
17-09-2015 06:30,0.15541531,0.170644174,0.75
17-09-2015 06:45,0.145088772,0.133447889,0.75
17-09-2015 07:00,0.131088243,0.091755179,0.75
17-09-2015 07:15,0.119132353,0.065366121,0.75
17-09-2015 07:30,0.110345916,0.056625999,0.75
17-09-2015 07:45,0.102103512,0.055733185,0.75
17-09-2015 08:00,0.094966852,0.053823801,0.75
17-09-2015 08:15,0.09303211,0.049814155,0.75
17-09-2015 08:30,0.09699003,0.046299105,0.75
17-09-2015 08:45,0.102399913,0.044174239,0.75
17-09-2015 09:00,0.105626468,0.042901425,0.75
17-09-2015 09:15,0.106976963,0.042660919,0.75
17-09-2015 09:30,0.107539578,0.044524075,0.75
17-09-2015 09:45,0.107599117,0.049149111,0.75
17-09-2015 10:00,0.107361738,0.055248052,0.75
17-09-2015 10:15,0.106154301,0.059733166,0.75
17-09-2015 10:30,0.103124644,0.060623526,0.75
17-09-2015 10:45,0.099580213,0.059091459,0.75
17-09-2015 11:00,0.098216234,0.057794625,0.75
17-09-2015 11:15,0.099792111,0.058492579,0.75
17-09-2015 11:30,0.101738303,0.061362497,0.75
17-09-2015 11:45,0.101384398,0.065370976,0.75
17-09-2015 12:00,0.099087718,0.069262501,0.75
14-09-2015 00:15,3.994543932,1.810832236,0.8
14-09-2015 00:30,4.588952496,1.656111639,0.8
14-09-2015 00:45,5.024830422,1.409073232,0.8
14-09-2015 01:00,5.14199241,1.109092703,0.8
14-09-2015 01:15,5.054122735,0.845882338,0.8
14-09-2015 01:30,4.924976862,0.665444449,0.8
14-09-2015 01:45,4.737000037,0.538344416,0.8
14-09-2015 02:00,4.504759906,0.434028487,0.8
14-09-2015 02:15,4.313701107,0.362038707,0.8
14-09-2015 02:30,4.131778264,0.341779937,0.8
14-09-2015 02:45,3.832074439,0.364292021,0.8
14-09-2015 03:00,3.271126911,0.385309043,0.8
14-09-2015 03:15,2.417637523,0.361412666,0.8
14-09-2015 03:30,1.498578999,0.289277765,0.8
14-09-2015 03:45,0.809249968,0.198788926,0.8
14-09-2015 04:00,0.422497754,0.121667171,0.8
14-09-2015 04:15,0.234187192,0.074236784,0.8
14-09-2015 04:30,0.145012923,0.055773784,0.8
14-09-2015 04:45,0.107987265,0.055126537,0.8
14-09-2015 05:00,0.09520057,0.059167505,0.8
14-09-2015 05:15,0.086540461,0.060951692,0.8
14-09-2015 05:30,0.074948164,0.062521073,0.8
14-09-2015 05:45,0.06207058,0.068227677,0.8
14-09-2015 06:00,0.050694362,0.077091098,0.8
14-09-2015 06:15,0.043074577,0.081106656,0.8
14-09-2015 06:30,0.041316363,0.072741928,0.8
14-09-2015 06:45,0.045993582,0.05528986,0.8
14-09-2015 07:00,0.054764016,0.03934729,0.8
14-09-2015 07:15,0.064019242,0.030640019,0.8
14-09-2015 07:30,0.071729722,0.027589837,0.8
14-09-2015 07:45,0.077936309,0.026994701,0.8
14-09-2015 08:00,0.084193563,0.027358777,0.8
14-09-2015 08:15,0.092273595,0.028582956,0.8
14-09-2015 08:30,0.101131052,0.030842913,0.8
14-09-2015 08:45,0.106079736,0.033854923,0.8
14-09-2015 09:00,0.103498219,0.036959807,0.8
14-09-2015 09:15,0.09469808,0.039657466,0.8
14-09-2015 09:30,0.0835167,0.041906548,0.8
14-09-2015 09:45,0.073842426,0.044170917,0.8
14-09-2015 10:00,0.068364474,0.04697995,0.8
14-09-2015 10:15,0.06654354,0.050287943,0.8
14-09-2015 10:30,0.067298281,0.053707135,0.8
14-09-2015 10:45,0.071181554,0.057672602,0.8
14-09-2015 11:00,0.075984646,0.064765007,0.8
14-09-2015 11:15,0.077448822,0.079536838,0.8
14-09-2015 11:30,0.075995617,0.104473645,0.8
14-09-2015 11:45,0.075711005,0.135668967,0.8
14-09-2015 12:00,0.07830753,0.165744024,0.8
14-09-2015 12:15,4.403737046,2.070513081,0.8
14-09-2015 12:30,5.113248226,2.022492829,0.8
14-09-2015 12:45,5.536471302,1.834058944,0.8
14-09-2015 13:00,5.44706164,1.49549777,0.8
14-09-2015 13:15,5.072371647,1.105799817,0.8
14-09-2015 13:30,4.787921438,0.774793077,0.8
14-09-2015 13:45,4.636967198,0.533557743,0.8
14-09-2015 14:00,4.489406693,0.374994367,0.8
14-09-2015 14:15,4.270817136,0.296260826,0.8
14-09-2015 14:30,3.922929605,0.284317071,0.8
14-09-2015 14:45,3.447995579,0.309444814,0.8
14-09-2015 15:00,2.915000164,0.339363662,0.8
14-09-2015 15:15,2.383369699,0.345878922,0.8
14-09-2015 15:30,1.882886491,0.311491854,0.8
14-09-2015 15:45,1.387227579,0.241142922,0.8
14-09-2015 16:00,0.875798605,0.15989494,0.8
14-09-2015 16:15,0.439189641,0.095949967,0.8
14-09-2015 16:30,0.176876193,0.062660912,0.8
14-09-2015 16:45,0.071825636,0.053911862,0.8
14-09-2015 17:00,0.044531515,0.054928519,0.8
14-09-2015 17:15,0.039815169,0.057794003,0.8
14-09-2015 17:30,0.038560653,0.065841874,0.8
14-09-2015 17:45,0.037293505,0.081824829,0.8
14-09-2015 18:00,0.035345705,0.097815159,0.8
14-09-2015 18:15,0.032572473,0.100757486,0.8
14-09-2015 18:30,0.030118878,0.085694639,0.8
14-09-2015 18:45,0.029907784,0.061380578,0.8
14-09-2015 19:00,0.033533384,0.041172554,0.8
14-09-2015 19:15,0.042478388,0.030863108,0.8
14-09-2015 19:30,0.058127394,0.028041722,0.8
14-09-2015 19:45,0.079826214,0.02847836,0.8
14-09-2015 20:00,0.104605417,0.029449671,0.8
14-09-2015 20:15,0.128685523,0.030085443,0.8
14-09-2015 20:30,0.146962156,0.031024241,0.8
14-09-2015 20:45,0.154072976,0.033032158,0.8
14-09-2015 21:00,0.149223376,0.035861255,0.8
14-09-2015 21:15,0.13752262,0.038766018,0.8
14-09-2015 21:30,0.125163275,0.041585128,0.8
14-09-2015 21:45,0.1155679,0.044811266,0.8
14-09-2015 22:00,0.108778349,0.048538167,0.8
14-09-2015 22:15,0.101972248,0.051876202,0.8
14-09-2015 22:30,0.093084959,0.053824639,0.8
14-09-2015 22:45,0.083449639,0.054573912,0.8
14-09-2015 23:00,0.074223676,0.056521618,0.8
14-09-2015 23:15,0.065163666,0.064453427,0.8
14-09-2015 23:30,0.057650678,0.082521292,0.8
14-09-2015 23:45,0.053006656,0.10935321,0.8
15-09-2015 00:00,0.050236624,0.138671072,0.8
15-09-2015 00:15,4.268358484,2.194848962,0.8
15-09-2015 00:30,4.934797557,2.112109886,0.8
15-09-2015 00:45,5.364592977,1.865000835,0.8
15-09-2015 01:00,5.378688464,1.475150163,0.8
15-09-2015 01:15,5.159101094,1.08059333,0.8
15-09-2015 01:30,4.96185986,0.789241447,0.8
15-09-2015 01:45,4.796701294,0.590018317,0.8
15-09-2015 02:00,4.613169863,0.439709768,0.8
15-09-2015 02:15,4.385471017,0.337709053,0.8
15-09-2015 02:30,4.02384595,0.301763122,0.8
15-09-2015 02:45,3.475236339,0.320970733,0.8
15-09-2015 03:00,2.772818293,0.35214477,0.8
15-09-2015 03:15,2.015943529,0.355921157,0.8
15-09-2015 03:30,1.366842395,0.320068793,0.8
15-09-2015 03:45,0.90580209,0.251457321,0.8
15-09-2015 04:00,0.575683111,0.169060935,0.8
15-09-2015 04:15,0.328555209,0.098759962,0.8
15-09-2015 04:30,0.17185364,0.055599646,0.8
15-09-2015 04:45,0.098505155,0.035895344,0.8
15-09-2015 05:00,0.07453135,0.02894694,0.8
15-09-2015 05:15,0.069247024,0.027889742,0.8
15-09-2015 05:30,0.067361642,0.030774298,0.8
15-09-2015 05:45,0.065387002,0.038520905,0.8
15-09-2015 06:00,0.065105556,0.053847744,0.8
15-09-2015 06:15,0.071550354,0.080382755,0.8
15-09-2015 06:30,0.093363103,0.120424328,0.8
15-09-2015 06:45,0.130160924,0.165555593,0.8
15-09-2015 07:00,0.159618734,0.188337115,0.8
15-09-2015 07:15,0.158896565,0.165765537,0.8
15-09-2015 07:30,0.134028961,0.112571021,0.8
15-09-2015 07:45,0.108203742,0.064663363,0.8
15-09-2015 08:00,0.094888818,0.039486079,0.8
15-09-2015 08:15,0.093596496,0.031893791,0.8
15-09-2015 08:30,0.098626289,0.032305293,0.8
15-09-2015 08:45,0.10690255,0.03532887,0.8
15-09-2015 09:00,0.120658909,0.038787276,0.8
15-09-2015 09:15,0.139087235,0.041994476,0.8
15-09-2015 09:30,0.150666729,0.045061511,0.8
15-09-2015 09:45,0.146830108,0.048370031,0.8
15-09-2015 10:00,0.134818993,0.051851362,0.8
15-09-2015 10:15,0.123798635,0.054779037,0.8
15-09-2015 10:30,0.113558313,0.056607829,0.8
15-09-2015 10:45,0.102323666,0.057973148,0.8
15-09-2015 11:00,0.090344758,0.061447669,0.8
15-09-2015 11:15,0.077205824,0.071788853,0.8
15-09-2015 11:30,0.063737247,0.093029808,0.8
15-09-2015 11:45,0.052551828,0.123311021,0.8
15-09-2015 12:00,0.044875789,0.155576327,0.8
15-09-2015 12:15,4.269124625,2.140923718,0.8
15-09-2015 12:30,4.941037221,2.120176974,0.8
15-09-2015 12:45,5.352731377,1.913982315,0.8
15-09-2015 13:00,5.299847354,1.501557658,0.8
15-09-2015 13:15,4.986804257,1.030542571,0.8
15-09-2015 13:30,4.745407409,0.676858119,0.8
15-09-2015 13:45,4.609326304,0.484984025,0.8
15-09-2015 14:00,4.474674829,0.40487541,0.8
15-09-2015 14:15,4.275550914,0.374260318,0.8
15-09-2015 14:30,3.901947461,0.348566052,0.8
15-09-2015 14:45,3.328569634,0.320243878,0.8
15-09-2015 15:00,2.738921872,0.311022595,0.8
15-09-2015 15:15,2.297613882,0.324093929,0.8
15-09-2015 15:30,1.933119837,0.322668946,0.8
15-09-2015 15:45,1.478345576,0.272183583,0.8
15-09-2015 16:00,0.93158521,0.184374346,0.8
15-09-2015 16:15,0.462096799,0.103637354,0.8
15-09-2015 16:30,0.188075308,0.059599834,0.8
15-09-2015 16:45,0.077380586,0.048922311,0.8
15-09-2015 17:00,0.044823716,0.053351082,0.8
15-09-2015 17:15,0.037492054,0.058684045,0.8
15-09-2015 17:30,0.036542914,0.062765909,0.8
15-09-2015 17:45,0.036863752,0.071501656,0.8
15-09-2015 18:00,0.03795635,0.084468329,0.8
15-09-2015 18:15,0.040825939,0.089952815,0.8
15-09-2015 18:30,0.045481147,0.079234578,0.8
15-09-2015 18:45,0.051737243,0.058450685,0.8
15-09-2015 19:00,0.06020007,0.040410326,0.8
15-09-2015 19:15,0.069774483,0.030983771,0.8
15-09-2015 19:30,0.077522895,0.027956958,0.8
15-09-2015 19:45,0.082591379,0.027457523,0.8
15-09-2015 20:00,0.087205284,0.027535263,0.8
15-09-2015 20:15,0.093210002,0.028072351,0.8
15-09-2015 20:30,0.099563006,0.029655814,0.8
15-09-2015 20:45,0.103645123,0.032489068,0.8
15-09-2015 21:00,0.104098803,0.036000394,0.8
15-09-2015 21:15,0.10182149,0.039494898,0.8
15-09-2015 21:30,0.098609951,0.042986302,0.8
15-09-2015 21:45,0.095697186,0.046934495,0.8
15-09-2015 22:00,0.093384027,0.051133498,0.8
15-09-2015 22:15,0.090446326,0.054597571,0.8
15-09-2015 22:30,0.084735696,0.056819298,0.8
15-09-2015 22:45,0.076732333,0.0587513,0.8
15-09-2015 23:00,0.072164839,0.06302899,0.8
15-09-2015 23:15,0.078482369,0.073475589,0.8
15-09-2015 23:30,0.094949071,0.092634426,0.8
15-09-2015 23:45,0.109713977,0.11862097,0.8
16-09-2015 00:00,0.112573641,0.146080461,0.8
16-09-2015 00:15,4.973251053,2.238760799,0.8
16-09-2015 00:30,5.713150115,2.199472817,0.8
16-09-2015 00:45,6.138504264,1.986807013,0.8
16-09-2015 01:00,6.064630165,1.595746411,0.8
16-09-2015 01:15,5.698584012,1.144500889,0.8
16-09-2015 01:30,5.392657048,0.777580551,0.8
16-09-2015 01:45,5.249893902,0.561944472,0.8
16-09-2015 02:00,5.141162832,0.471376188,0.8
16-09-2015 02:15,4.886040191,0.432565601,0.8
16-09-2015 02:30,4.356080907,0.406634341,0.8
16-09-2015 02:45,3.573737306,0.401096564,0.8
16-09-2015 03:00,2.737982184,0.406915833,0.8
16-09-2015 03:15,2.072397696,0.395440348,0.8
16-09-2015 03:30,1.612778723,0.353402342,0.8
16-09-2015 03:45,1.220948991,0.279532942,0.8
16-09-2015 04:00,0.817325157,0.188777203,0.8
16-09-2015 04:15,0.46392722,0.116775725,0.8
16-09-2015 04:30,0.231452772,0.084445693,0.8
16-09-2015 04:45,0.115371004,0.076961758,0.8
16-09-2015 05:00,0.072781691,0.070582214,0.8
16-09-2015 05:15,0.071282131,0.059825624,0.8
16-09-2015 05:30,0.0976676,0.053730098,0.8
16-09-2015 05:45,0.137945518,0.060155467,0.8
16-09-2015 06:00,0.165727019,0.0762415,0.8
16-09-2015 06:15,0.162957807,0.087631607,0.8
16-09-2015 06:30,0.138532687,0.081511865,0.8
16-09-2015 06:45,0.111676936,0.061735223,0.8
16-09-2015 07:00,0.091780769,0.042690716,0.8
16-09-2015 07:15,0.08047923,0.032268712,0.8
16-09-2015 07:30,0.078186099,0.02869386,0.8
16-09-2015 07:45,0.084182186,0.028058592,0.8
16-09-2015 08:00,0.096222666,0.028739519,0.8
16-09-2015 08:15,0.111940124,0.030860448,0.8
16-09-2015 08:30,0.127873251,0.034400273,0.8
16-09-2015 08:45,0.138102822,0.038206195,0.8
16-09-2015 09:00,0.139215563,0.041068065,0.8
16-09-2015 09:15,0.134925491,0.043214127,0.8
16-09-2015 09:30,0.131783885,0.045705611,0.8
16-09-2015 09:45,0.13240046,0.048888179,0.8
16-09-2015 10:00,0.132682194,0.05209875,0.8
16-09-2015 10:15,0.124867453,0.054553941,0.8
16-09-2015 10:30,0.106482123,0.05613342,0.8
16-09-2015 10:45,0.08441078,0.057429816,0.8
16-09-2015 11:00,0.066653281,0.060029745,0.8
16-09-2015 11:15,0.055082136,0.067274715,0.8
16-09-2015 11:30,0.047914893,0.082770756,0.8
16-09-2015 11:45,0.043264699,0.106160381,0.8
16-09-2015 12:00,0.039801091,0.132481771,0.8
16-09-2015 12:15,5.120963156,2.169982035,0.8
16-09-2015 12:30,5.949751831,2.111173629,0.8
16-09-2015 12:45,6.477319939,1.895322296,0.8
16-09-2015 13:00,6.483224157,1.526662451,0.8
16-09-2015 13:15,6.122127796,1.114260305,0.8
16-09-2015 13:30,5.702003783,0.781152364,0.8
16-09-2015 13:45,5.347513492,0.582287657,0.8
16-09-2015 14:00,5.033170401,0.498398142,0.8
16-09-2015 14:15,4.67197835,0.462536099,0.8
16-09-2015 14:30,4.144749206,0.420433853,0.8
16-09-2015 14:45,3.422636641,0.364250728,0.8
16-09-2015 15:00,2.632565695,0.30104182,0.8
16-09-2015 15:15,1.938652279,0.232267697,0.8
16-09-2015 15:30,1.388646988,0.163605479,0.8
16-09-2015 15:45,0.935488616,0.105134777,0.8
16-09-2015 16:00,0.566477119,0.064369934,0.8
16-09-2015 16:15,0.316549028,0.042171308,0.8
16-09-2015 16:30,0.187087653,0.033065749,0.8
16-09-2015 16:45,0.131039555,0.030592324,0.8
16-09-2015 17:00,0.103053524,0.031691712,0.8
16-09-2015 17:15,0.083921486,0.037311483,0.8
16-09-2015 17:30,0.070047535,0.050342549,0.8
16-09-2015 17:45,0.062154561,0.070432434,0.8
16-09-2015 18:00,0.061213195,0.089271711,0.8
16-09-2015 18:15,0.065572247,0.094464375,0.8
16-09-2015 18:30,0.071349879,0.081678508,0.8
16-09-2015 18:45,0.075528846,0.06014507,0.8
16-09-2015 19:00,0.078394634,0.042799603,0.8
16-09-2015 19:15,0.083603863,0.034983693,0.8
16-09-2015 19:30,0.092561476,0.034671228,0.8
16-09-2015 19:45,0.100496837,0.038316348,0.8
16-09-2015 20:00,0.103223775,0.043765762,0.8
16-09-2015 20:15,0.101982554,0.049295054,0.8
16-09-2015 20:30,0.098591154,0.052192523,0.8
16-09-2015 20:45,0.09342971,0.050850498,0.8
16-09-2015 21:00,0.088002892,0.047318132,0.8
16-09-2015 21:15,0.08572553,0.045090003,0.8
16-09-2015 21:30,0.090286423,0.04571655,0.8
16-09-2015 21:45,0.101312411,0.048613127,0.8
16-09-2015 22:00,0.113321288,0.052272151,0.8
16-09-2015 22:15,0.121118511,0.055310572,0.8
16-09-2015 22:30,0.123100043,0.057283228,0.8
16-09-2015 22:45,0.119369105,0.058585105,0.8
16-09-2015 23:00,0.110634116,0.059855897,0.8
16-09-2015 23:15,0.099381588,0.061682149,0.8
16-09-2015 23:30,0.089172963,0.064055148,0.8
16-09-2015 23:45,0.08192068,0.065975899,0.8
17-09-2015 00:00,0.077354206,0.066473088,0.8
17-09-2015 00:15,5.178519842,3.312308567,0.8
17-09-2015 00:30,5.942355062,3.44550833,0.8
17-09-2015 00:45,6.397479775,3.343976632,0.8
17-09-2015 01:00,6.341305359,2.923509746,0.8
17-09-2015 01:15,5.964427187,2.309686324,0.8
17-09-2015 01:30,5.602700191,1.710565161,0.8
17-09-2015 01:45,5.327640247,1.233201891,0.8
17-09-2015 02:00,5.014575581,0.899007181,0.8
17-09-2015 02:15,4.570511116,0.69326473,0.8
17-09-2015 02:30,3.995681501,0.579092636,0.8
17-09-2015 02:45,3.344251427,0.518494464,0.8
17-09-2015 03:00,2.681994562,0.480591617,0.8
17-09-2015 03:15,2.083196254,0.440391647,0.8
17-09-2015 03:30,1.590714129,0.379949572,0.8
17-09-2015 03:45,1.171792585,0.295082735,0.8
17-09-2015 04:00,0.788859053,0.205199999,0.8
17-09-2015 04:15,0.471397119,0.142199085,0.8
17-09-2015 04:30,0.264289548,0.118640297,0.8
17-09-2015 04:45,0.164269825,0.115777272,0.8
17-09-2015 05:00,0.131599248,0.10827163,0.8
17-09-2015 05:15,0.126752859,0.093463396,0.8
17-09-2015 05:30,0.129332683,0.089952161,0.8
17-09-2015 05:45,0.136819915,0.112537284,0.8
17-09-2015 06:00,0.149014715,0.152594371,0.8
17-09-2015 06:15,0.158239486,0.180593276,0.8
17-09-2015 06:30,0.157182895,0.172845442,0.8
17-09-2015 06:45,0.146536983,0.135019964,0.8
17-09-2015 07:00,0.13216093,0.092677788,0.8
17-09-2015 07:15,0.119931562,0.065885867,0.8
17-09-2015 07:30,0.110997319,0.056985927,0.8
17-09-2015 07:45,0.102665654,0.056046807,0.8
17-09-2015 08:00,0.095458991,0.054105199,0.8
17-09-2015 08:15,0.093495866,0.050061247,0.8
17-09-2015 08:30,0.097476965,0.046525933,0.8
17-09-2015 08:45,0.102924317,0.044393774,0.8
17-09-2015 09:00,0.106169445,0.043116801,0.8
17-09-2015 09:15,0.107524832,0.042876617,0.8
17-09-2015 09:30,0.108094979,0.044754126,0.8
17-09-2015 09:45,0.108171319,0.049413459,0.8
17-09-2015 10:00,0.107955941,0.055557505,0.8
17-09-2015 10:15,0.106755401,0.060073114,0.8
17-09-2015 10:30,0.103701925,0.060962359,0.8
17-09-2015 10:45,0.100121792,0.059409959,0.8
17-09-2015 11:00,0.098745589,0.0580994,0.8
17-09-2015 11:15,0.100342954,0.05880458,0.8
17-09-2015 11:30,0.102317179,0.061698751,0.8
17-09-2015 11:45,0.10196931,0.065735918,0.8
17-09-2015 12:00,0.099658723,0.069652161,0.8
14-09-2015 00:15,4.571581926,2.057498356,0.9
14-09-2015 00:30,5.269084855,1.889490106,0.9
14-09-2015 00:45,5.773906936,1.613082577,0.9
14-09-2015 01:00,5.897256452,1.270862333,0.9
14-09-2015 01:15,5.778174194,0.967299202,0.9
14-09-2015 01:30,5.614428121,0.758543983,0.9
14-09-2015 01:45,5.383649826,0.611622533,0.9
14-09-2015 02:00,5.102304476,0.491246814,0.9
14-09-2015 02:15,4.872677386,0.408283954,0.9
14-09-2015 02:30,4.660646516,0.384481717,0.9
14-09-2015 02:45,4.319531112,0.408612191,0.9
14-09-2015 03:00,3.681186905,0.429422781,0.9
14-09-2015 03:15,2.706591054,0.398095059,0.9
14-09-2015 03:30,1.659029936,0.313564881,0.9
14-09-2015 03:45,0.878586014,0.211681117,0.9
14-09-2015 04:00,0.447273481,0.12737034,0.9
14-09-2015 04:15,0.242537902,0.076502437,0.9
14-09-2015 04:30,0.148133029,0.056800987,0.9
14-09-2015 04:45,0.109546184,0.055891684,0.9
14-09-2015 05:00,0.096335874,0.059934139,0.9
14-09-2015 05:15,0.087482526,0.061683618,0.9
14-09-2015 05:30,0.075689238,0.063191533,0.9
